Name,Gender,Count,Year
Mary,F,7065,1880
Anna,F,2604,1880
Emma,F,2003,1880
Elizabeth,F,1939,1880
Minnie,F,1746,1880
Margaret,F,1578,1880
Ida,F,1472,1880
Alice,F,1414,1880
Bertha,F,1320,1880
Sarah,F,1288,1880
Annie,F,1258,1880
Clara,F,1226,1880
Ella,F,1156,1880
Florence,F,1063,1880
Cora,F,1045,1880
Martha,F,1040,1880
Laura,F,1012,1880
Nellie,F,995,1880
Grace,F,982,1880
Carrie,F,949,1880
Maude,F,859,1880
Mabel,F,808,1880
Bessie,F,796,1880
Jennie,F,793,1880
Gertrude,F,787,1880
John,M,9655,1880
William,M,9532,1880
James,M,5927,1880
Charles,M,5348,1880
George,M,5126,1880
Frank,M,3242,1880
Joseph,M,2632,1880
Thomas,M,2534,1880
Henry,M,2444,1880
Robert,M,2415,1880
Edward,M,2364,1880
Harry,M,2152,1880
Walter,M,1755,1880
Arthur,M,1599,1880
Fred,M,1569,1880
Albert,M,1493,1880
Samuel,M,1024,1880
David,M,869,1880
Louis,M,828,1880
Joe,M,731,1880
Charlie,M,730,1880
Clarence,M,730,1880
Richard,M,728,1880
Andrew,M,644,1880
Daniel,M,643,1880
Mary,F,6919,1881
Anna,F,2698,1881
Emma,F,2034,1881
Elizabeth,F,1852,1881
Margaret,F,1658,1881
Minnie,F,1653,1881
Ida,F,1439,1881
Annie,F,1326,1881
Bertha,F,1324,1881
Alice,F,1308,1881
Clara,F,1242,1881
Sarah,F,1226,1881
Ella,F,1148,1881
Nellie,F,1096,1881
Grace,F,1089,1881
Florence,F,1046,1881
Martha,F,1044,1881
Cora,F,969,1881
Laura,F,962,1881
Carrie,F,958,1881
Maude,F,923,1881
Bessie,F,903,1881
Mabel,F,893,1881
Gertrude,F,791,1881
Ethel,F,788,1881
John,M,8768,1881
William,M,8524,1881
James,M,5441,1881
George,M,4664,1881
Charles,M,4636,1881
Frank,M,2834,1881
Joseph,M,2456,1881
Henry,M,2339,1881
Thomas,M,2282,1881
Edward,M,2177,1881
Robert,M,2140,1881
Harry,M,2002,1881
Walter,M,1670,1881
Arthur,M,1575,1881
Fred,M,1418,1881
Albert,M,1319,1881
Samuel,M,919,1881
David,M,750,1881
Louis,M,746,1881
Clarence,M,668,1881
Charlie,M,668,1881
Richard,M,641,1881
Joe,M,639,1881
Andrew,M,588,1881
Ernest,M,571,1881
Mary,F,8148,1882
Anna,F,3143,1882
Emma,F,2303,1882
Elizabeth,F,2186,1882
Minnie,F,2004,1882
Margaret,F,1821,1882
Ida,F,1673,1882
Alice,F,1542,1882
Bertha,F,1508,1882
Annie,F,1492,1882
Clara,F,1490,1882
Sarah,F,1410,1882
Florence,F,1322,1882
Martha,F,1229,1882
Ella,F,1206,1882
Grace,F,1195,1882
Laura,F,1151,1882
Bessie,F,1144,1882
Nellie,F,1138,1882
Maude,F,1089,1882
Cora,F,1076,1882
Carrie,F,1037,1882
Mabel,F,997,1882
Ethel,F,989,1882
Mattie,F,966,1882
John,M,9557,1882
William,M,9298,1882
James,M,5892,1882
George,M,5193,1882
Charles,M,5091,1882
Frank,M,3176,1882
Joseph,M,2670,1882
Thomas,M,2610,1882
Henry,M,2579,1882
Robert,M,2500,1882
Edward,M,2477,1882
Harry,M,2232,1882
Walter,M,1805,1882
Arthur,M,1686,1882
Fred,M,1641,1882
Albert,M,1499,1882
Samuel,M,1003,1882
Louis,M,852,1882
David,M,838,1882
Clarence,M,837,1882
Charlie,M,753,1882
Richard,M,746,1882
Joe,M,739,1882
Andrew,M,673,1882
Will,M,666,1882
Mary,F,8012,1883
Anna,F,3306,1883
Emma,F,2367,1883
Elizabeth,F,2255,1883
Minnie,F,2035,1883
Margaret,F,1881,1883
Bertha,F,1682,1883
Ida,F,1634,1883
Annie,F,1589,1883
Clara,F,1548,1883
Alice,F,1488,1883
Sarah,F,1359,1883
Grace,F,1307,1883
Florence,F,1298,1883
Martha,F,1255,1883
Ella,F,1251,1883
Nellie,F,1246,1883
Bessie,F,1241,1883
Laura,F,1183,1883
Ethel,F,1132,1883
Carrie,F,1108,1883
Maude,F,1096,1883
Mabel,F,1086,1883
Cora,F,1081,1883
Gertrude,F,923,1883
John,M,8894,1883
William,M,8387,1883
James,M,5223,1883
Charles,M,4826,1883
George,M,4736,1883
Frank,M,2986,1883
Joseph,M,2515,1883
Henry,M,2383,1883
Robert,M,2334,1883
Thomas,M,2316,1883
Edward,M,2250,1883
Harry,M,2110,1883
Walter,M,1705,1883
Arthur,M,1591,1883
Fred,M,1502,1883
Albert,M,1496,1883
Samuel,M,937,1883
Clarence,M,837,1883
Louis,M,796,1883
David,M,734,1883
Richard,M,649,1883
Charlie,M,643,1883
Ernest,M,641,1883
Andrew,M,623,1883
Daniel,M,615,1883
Mary,F,9217,1884
Anna,F,3860,1884
Emma,F,2587,1884
Elizabeth,F,2549,1884
Minnie,F,2243,1884
Margaret,F,2142,1884
Ida,F,1882,1884
Clara,F,1852,1884
Bertha,F,1789,1884
Annie,F,1739,1884
Alice,F,1732,1884
Florence,F,1570,1884
Grace,F,1525,1884
Sarah,F,1518,1884
Bessie,F,1451,1884
Martha,F,1443,1884
Nellie,F,1417,1884
Ethel,F,1386,1884
Ella,F,1374,1884
Mabel,F,1270,1884
Laura,F,1246,1884
Carrie,F,1245,1884
Cora,F,1244,1884
Maude,F,1225,1884
Pearl,F,1138,1884
John,M,9388,1884
William,M,8897,1884
James,M,5693,1884
George,M,4961,1884
Charles,M,4802,1884
Frank,M,3218,1884
Joseph,M,2707,1884
Thomas,M,2572,1884
Henry,M,2474,1884
Robert,M,2468,1884
Edward,M,2439,1884
Harry,M,2323,1884
Walter,M,1902,1884
Arthur,M,1690,1884
Fred,M,1638,1884
Albert,M,1435,1884
Samuel,M,945,1884
Clarence,M,889,1884
Louis,M,886,1884
Grover,M,802,1884
David,M,761,1884
Joe,M,759,1884
Richard,M,749,1884
Charlie,M,746,1884
Ernest,M,690,1884
Mary,F,9128,1885
Anna,F,3994,1885
Emma,F,2728,1885
Elizabeth,F,2582,1885
Margaret,F,2204,1885
Minnie,F,2178,1885
Clara,F,1910,1885
Bertha,F,1860,1885
Ida,F,1854,1885
Annie,F,1703,1885
Alice,F,1681,1885
Florence,F,1667,1885
Bessie,F,1588,1885
Grace,F,1575,1885
Ethel,F,1495,1885
Nellie,F,1432,1885
Martha,F,1425,1885
Sarah,F,1424,1885
Ella,F,1395,1885
Mabel,F,1349,1885
Laura,F,1325,1885
Carrie,F,1283,1885
Cora,F,1253,1885
Maude,F,1222,1885
Rose,F,1164,1885
John,M,8756,1885
William,M,8044,1885
James,M,5175,1885
George,M,4674,1885
Charles,M,4599,1885
Frank,M,3067,1885
Joseph,M,2540,1885
Henry,M,2406,1885
Robert,M,2322,1885
Thomas,M,2266,1885
Edward,M,2220,1885
Harry,M,2198,1885
Walter,M,1808,1885
Fred,M,1562,1885
Arthur,M,1516,1885
Albert,M,1429,1885
Clarence,M,906,1885
Samuel,M,888,1885
Louis,M,809,1885
Grover,M,768,1885
Ernest,M,718,1885
David,M,712,1885
Charlie,M,705,1885
Roy,M,691,1885
Joe,M,681,1885
Mary,F,9889,1886
Anna,F,4283,1886
Emma,F,2764,1886
Elizabeth,F,2680,1886
Minnie,F,2372,1886
Margaret,F,2275,1886
Ida,F,2049,1886
Bertha,F,2001,1886
Clara,F,1916,1886
Florence,F,1860,1886
Alice,F,1811,1886
Bessie,F,1791,1886
Annie,F,1765,1886
Grace,F,1723,1886
Ethel,F,1699,1886
Sarah,F,1569,1886
Nellie,F,1492,1886
Martha,F,1491,1886
Ella,F,1464,1886
Mabel,F,1422,1886
Carrie,F,1396,1886
Laura,F,1372,1886
Edna,F,1314,1886
Lillian,F,1282,1886
Helen,F,1267,1886
John,M,9026,1886
William,M,8252,1886
James,M,5355,1886
George,M,4671,1886
Charles,M,4533,1886
Frank,M,3127,1886
Joseph,M,2594,1886
Robert,M,2443,1886
Henry,M,2404,1886
Thomas,M,2337,1886
Edward,M,2312,1886
Harry,M,2257,1886
Walter,M,1880,1886
Arthur,M,1656,1886
Fred,M,1599,1886
Albert,M,1488,1886
Clarence,M,995,1886
Samuel,M,870,1886
Louis,M,846,1886
Roy,M,767,1886
Joe,M,759,1886
Charlie,M,723,1886
Richard,M,720,1886
David,M,674,1886
Ernest,M,668,1886
Mary,F,9888,1887
Anna,F,4227,1887
Elizabeth,F,2681,1887
Emma,F,2647,1887
Margaret,F,2419,1887
Minnie,F,2215,1887
Bertha,F,2037,1887
Clara,F,1984,1887
Florence,F,1964,1887
Ida,F,1929,1887
Ethel,F,1907,1887
Annie,F,1844,1887
Bessie,F,1838,1887
Alice,F,1819,1887
Grace,F,1692,1887
Ella,F,1521,1887
Martha,F,1504,1887
Mabel,F,1494,1887
Nellie,F,1457,1887
Sarah,F,1436,1887
Helen,F,1405,1887
Laura,F,1364,1887
Carrie,F,1344,1887
Edna,F,1339,1887
Pearl,F,1316,1887
John,M,8110,1887
William,M,7470,1887
James,M,4768,1887
George,M,4284,1887
Charles,M,4031,1887
Frank,M,2883,1887
Joseph,M,2456,1887
Henry,M,2228,1887
Thomas,M,2151,1887
Robert,M,2125,1887
Edward,M,2125,1887
Harry,M,2057,1887
Walter,M,1704,1887
Arthur,M,1489,1887
Fred,M,1454,1887
Albert,M,1294,1887
Clarence,M,892,1887
Samuel,M,802,1887
Louis,M,791,1887
Roy,M,726,1887
Joe,M,685,1887
David,M,673,1887
Ernest,M,653,1887
Charlie,M,642,1887
Richard,M,622,1887
Mary,F,11754,1888
Anna,F,4982,1888
Elizabeth,F,3224,1888
Emma,F,3087,1888
Margaret,F,2904,1888
Minnie,F,2654,1888
Bertha,F,2450,1888
Florence,F,2444,1888
Ethel,F,2374,1888
Bessie,F,2278,1888
Clara,F,2230,1888
Ida,F,2229,1888
Alice,F,2202,1888
Annie,F,2188,1888
Grace,F,2090,1888
Helen,F,1847,1888
Mabel,F,1830,1888
Ella,F,1774,1888
Martha,F,1769,1888
Sarah,F,1755,1888
Nellie,F,1736,1888
Edna,F,1687,1888
Lillian,F,1656,1888
Carrie,F,1647,1888
Laura,F,1624,1888
John,M,9247,1888
William,M,8705,1888
James,M,5562,1888
George,M,4912,1888
Charles,M,4591,1888
Frank,M,3459,1888
Joseph,M,2993,1888
Robert,M,2814,1888
Harry,M,2759,1888
Henry,M,2596,1888
Edward,M,2470,1888
Thomas,M,2449,1888
Walter,M,2040,1888
Arthur,M,1710,1888
Fred,M,1665,1888
Albert,M,1569,1888
Clarence,M,1022,1888
Samuel,M,931,1888
Louis,M,884,1888
Roy,M,856,1888
David,M,801,1888
Charlie,M,796,1888
Joe,M,789,1888
Willie,M,786,1888
Benjamin,M,781,1888
Mary,F,11648,1889
Anna,F,5062,1889
Elizabeth,F,3058,1889
Margaret,F,2917,1889
Emma,F,2884,1889
Minnie,F,2624,1889
Florence,F,2465,1889
Ethel,F,2463,1889
Bessie,F,2343,1889
Clara,F,2319,1889
Bertha,F,2293,1889
Alice,F,2145,1889
Annie,F,2123,1889
Ida,F,2122,1889
Grace,F,2049,1889
Mabel,F,1947,1889
Helen,F,1909,1889
Edna,F,1815,1889
Nellie,F,1752,1889
Sarah,F,1730,1889
Martha,F,1711,1889
Ella,F,1647,1889
Lillian,F,1640,1889
Pearl,F,1588,1889
Laura,F,1567,1889
John,M,8548,1889
William,M,7772,1889
James,M,5020,1889
George,M,4430,1889
Charles,M,4199,1889
Frank,M,2975,1889
Joseph,M,2729,1889
Harry,M,2559,1889
Robert,M,2513,1889
Edward,M,2299,1889
Henry,M,2286,1889
Thomas,M,2233,1889
Walter,M,1916,1889
Arthur,M,1668,1889
Fred,M,1554,1889
Albert,M,1353,1889
Clarence,M,984,1889
Roy,M,888,1889
Louis,M,837,1889
Samuel,M,810,1889
Benjamin,M,760,1889
David,M,757,1889
Ernest,M,736,1889
Richard,M,711,1889
Joe,M,709,1889
Mary,F,12078,1890
Anna,F,5233,1890
Elizabeth,F,3112,1890
Margaret,F,3100,1890
Emma,F,2980,1890
Florence,F,2744,1890
Ethel,F,2718,1890
Minnie,F,2650,1890
Clara,F,2496,1890
Bertha,F,2388,1890
Bessie,F,2370,1890
Helen,F,2312,1890
Grace,F,2278,1890
Alice,F,2271,1890
Annie,F,2220,1890
Ida,F,2178,1890
Mabel,F,2058,1890
Edna,F,1973,1890
Lillian,F,1862,1890
Nellie,F,1821,1890
Sarah,F,1786,1890
Martha,F,1784,1890
Ella,F,1758,1890
Pearl,F,1741,1890
Rose,F,1725,1890
John,M,8502,1890
William,M,7494,1890
James,M,5097,1890
George,M,4458,1890
Charles,M,4061,1890
Frank,M,3078,1890
Joseph,M,2670,1890
Robert,M,2541,1890
Henry,M,2349,1890
Harry,M,2345,1890
Edward,M,2282,1890
Thomas,M,2200,1890
Walter,M,1905,1890
Arthur,M,1610,1890
Fred,M,1506,1890
Albert,M,1417,1890
Clarence,M,1018,1890
Roy,M,941,1890
Louis,M,860,1890
Samuel,M,815,1890
Charlie,M,797,1890
Ernest,M,774,1890
Willie,M,758,1890
Earl,M,744,1890
Richard,M,743,1890
Mary,F,11704,1891
Anna,F,5099,1891
Margaret,F,3065,1891
Elizabeth,F,3059,1891
Emma,F,2884,1891
Florence,F,2716,1891
Ethel,F,2689,1891
Minnie,F,2428,1891
Helen,F,2417,1891
Bertha,F,2372,1891
Clara,F,2360,1891
Bessie,F,2323,1891
Annie,F,2096,1891
Grace,F,2088,1891
Mabel,F,2029,1891
Alice,F,2015,1891
Ida,F,2002,1891
Edna,F,1963,1891
Ruth,F,1857,1891
Lillian,F,1812,1891
Martha,F,1744,1891
Rose,F,1696,1891
Ella,F,1685,1891
Sarah,F,1669,1891
Nellie,F,1647,1891
John,M,7680,1891
William,M,6763,1891
James,M,4516,1891
George,M,3931,1891
Charles,M,3640,1891
Frank,M,2652,1891
Joseph,M,2572,1891
Robert,M,2240,1891
Harry,M,2132,1891
Henry,M,2049,1891
Edward,M,1989,1891
Thomas,M,1982,1891
Walter,M,1668,1891
Arthur,M,1514,1891
Fred,M,1362,1891
Albert,M,1207,1891
Clarence,M,1007,1891
Roy,M,838,1891
Louis,M,786,1891
Samuel,M,753,1891
Willie,M,739,1891
Ernest,M,715,1891
Charlie,M,707,1891
Carl,M,675,1891
Earl,M,674,1891
Mary,F,13172,1892
Anna,F,5542,1892
Elizabeth,F,3461,1892
Margaret,F,3435,1892
Ruth,F,3290,1892
Florence,F,3154,1892
Emma,F,3128,1892
Ethel,F,3035,1892
Helen,F,2936,1892
Clara,F,2661,1892
Bertha,F,2617,1892
Minnie,F,2609,1892
Bessie,F,2541,1892
Alice,F,2373,1892
Annie,F,2348,1892
Grace,F,2299,1892
Ida,F,2259,1892
Edna,F,2218,1892
Mabel,F,2170,1892
Lillian,F,2154,1892
Marie,F,2066,1892
Rose,F,2023,1892
Gertrude,F,1924,1892
Martha,F,1915,1892
Hazel,F,1897,1892
John,M,9039,1892
William,M,7782,1892
James,M,5398,1892
George,M,4760,1892
Charles,M,4319,1892
Frank,M,3150,1892
Joseph,M,3064,1892
Robert,M,2710,1892
Harry,M,2460,1892
Henry,M,2452,1892
Edward,M,2416,1892
Thomas,M,2413,1892
Walter,M,2229,1892
Arthur,M,1768,1892
Fred,M,1628,1892
Albert,M,1500,1892
Clarence,M,1276,1892
Roy,M,1048,1892
Willie,M,948,1892
Samuel,M,902,1892
Earl,M,888,1892
Louis,M,865,1892
Joe,M,819,1892
David,M,813,1892
Carl,M,808,1892
Mary,F,12784,1893
Anna,F,5695,1893
Ruth,F,3658,1893
Margaret,F,3565,1893
Elizabeth,F,3360,1893
Helen,F,3249,1893
Florence,F,3231,1893
Ethel,F,3119,1893
Emma,F,2968,1893
Bertha,F,2623,1893
Clara,F,2532,1893
Minnie,F,2510,1893
Alice,F,2434,1893
Edna,F,2378,1893
Bessie,F,2352,1893
Grace,F,2308,1893
Annie,F,2251,1893
Ida,F,2247,1893
Marie,F,2212,1893
Lillian,F,2193,1893
Mabel,F,2191,1893
Hazel,F,2052,1893
Rose,F,2012,1893
Gertrude,F,1811,1893
Martha,F,1805,1893
John,M,8049,1893
William,M,7223,1893
James,M,5030,1893
George,M,4320,1893
Charles,M,3723,1893
Joseph,M,2997,1893
Frank,M,2917,1893
Robert,M,2563,1893
Edward,M,2309,1893
Harry,M,2245,1893
Henry,M,2162,1893
Thomas,M,2157,1893
Walter,M,2004,1893
Arthur,M,1635,1893
Fred,M,1493,1893
Albert,M,1353,1893
Clarence,M,1169,1893
Roy,M,919,1893
Willie,M,882,1893
Samuel,M,851,1893
Earl,M,819,1893
Louis,M,816,1893
Ernest,M,796,1893
Carl,M,786,1893
Paul,M,743,1893
Mary,F,13151,1894
Anna,F,5565,1894
Margaret,F,3700,1894
Helen,F,3676,1894
Elizabeth,F,3425,1894
Ruth,F,3372,1894
Ethel,F,3287,1894
Florence,F,3233,1894
Emma,F,2937,1894
Marie,F,2649,1894
Clara,F,2603,1894
Minnie,F,2592,1894
Bessie,F,2520,1894
Bertha,F,2496,1894
Edna,F,2458,1894
Lillian,F,2441,1894
Alice,F,2414,1894
Annie,F,2393,1894
Grace,F,2361,1894
Mabel,F,2221,1894
Ida,F,2195,1894
Rose,F,2126,1894
Hazel,F,2103,1894
Martha,F,1968,1894
Gertrude,F,1908,1894
John,M,8237,1894
William,M,7274,1894
James,M,5110,1894
George,M,4365,1894
Charles,M,3788,1894
Joseph,M,2977,1894
Frank,M,2863,1894
Robert,M,2497,1894
Henry,M,2278,1894
Harry,M,2189,1894
Edward,M,2179,1894
Thomas,M,2170,1894
Walter,M,2010,1894
Arthur,M,1712,1894
Fred,M,1475,1894
Albert,M,1447,1894
Clarence,M,1185,1894
Roy,M,1018,1894
Willie,M,986,1894
Earl,M,896,1894
Louis,M,869,1894
Carl,M,861,1894
Paul,M,824,1894
Ernest,M,821,1894
Richard,M,808,1894
Mary,F,13447,1895
Anna,F,5950,1895
Helen,F,4023,1895
Margaret,F,3931,1895
Elizabeth,F,3603,1895
Ruth,F,3551,1895
Florence,F,3471,1895
Ethel,F,3391,1895
Marie,F,3011,1895
Emma,F,2952,1895
Bertha,F,2626,1895
Clara,F,2613,1895
Minnie,F,2567,1895
Edna,F,2560,1895
Bessie,F,2542,1895
Lillian,F,2495,1895
Alice,F,2457,1895
Grace,F,2448,1895
Annie,F,2390,1895
Mabel,F,2359,1895
Rose,F,2262,1895
Hazel,F,2252,1895
Ida,F,2170,1895
Gertrude,F,2129,1895
Martha,F,2096,1895
John,M,8320,1895
William,M,7277,1895
James,M,5335,1895
George,M,4289,1895
Charles,M,3633,1895
Frank,M,3012,1895
Joseph,M,2992,1895
Robert,M,2635,1895
Henry,M,2221,1895
Edward,M,2203,1895
Thomas,M,2153,1895
Harry,M,2128,1895
Walter,M,2015,1895
Arthur,M,1666,1895
Fred,M,1483,1895
Albert,M,1391,1895
Clarence,M,1326,1895
Willie,M,1071,1895
Roy,M,1028,1895
Paul,M,933,1895
Louis,M,913,1895
Earl,M,851,1895
Carl,M,851,1895
Ernest,M,834,1895
Samuel,M,814,1895
Mary,F,13811,1896
Anna,F,5860,1896
Helen,F,4392,1896
Margaret,F,4050,1896
Ruth,F,3905,1896
Ethel,F,3502,1896
Elizabeth,F,3471,1896
Florence,F,3323,1896
Marie,F,3087,1896
Emma,F,2872,1896
Lillian,F,2702,1896
Alice,F,2651,1896
Edna,F,2604,1896
Clara,F,2582,1896
Bertha,F,2565,1896
Minnie,F,2530,1896
Grace,F,2485,1896
Bessie,F,2435,1896
Annie,F,2358,1896
Rose,F,2341,1896
Mabel,F,2283,1896
Hazel,F,2226,1896
Gertrude,F,2221,1896
Ida,F,2159,1896
Pearl,F,2101,1896
John,M,8138,1896
William,M,7747,1896
James,M,5206,1896
George,M,4286,1896
Charles,M,3639,1896
Joseph,M,3051,1896
Frank,M,2845,1896
Robert,M,2719,1896
Edward,M,2296,1896
Henry,M,2183,1896
Harry,M,2091,1896
Thomas,M,2088,1896
Walter,M,2017,1896
Arthur,M,1821,1896
Albert,M,1434,1896
Fred,M,1393,1896
Clarence,M,1254,1896
Willie,M,1092,1896
Roy,M,1027,1896
Paul,M,964,1896
Earl,M,892,1896
Louis,M,871,1896
Harold,M,862,1896
Raymond,M,859,1896
Carl,M,852,1896
Mary,F,13413,1897
Anna,F,5429,1897
Helen,F,4519,1897
Margaret,F,4146,1897
Ruth,F,3878,1897
Elizabeth,F,3442,1897
Florence,F,3369,1897
Ethel,F,3182,1897
Marie,F,3078,1897
Emma,F,2698,1897
Lillian,F,2683,1897
Edna,F,2567,1897
Bertha,F,2502,1897
Grace,F,2458,1897
Clara,F,2454,1897
Alice,F,2431,1897
Bessie,F,2407,1897
Hazel,F,2339,1897
Rose,F,2316,1897
Annie,F,2307,1897
Minnie,F,2284,1897
Mabel,F,2222,1897
Gertrude,F,2135,1897
Ida,F,2108,1897
Pearl,F,2076,1897
John,M,7550,1897
William,M,7198,1897
James,M,5113,1897
George,M,4078,1897
Charles,M,3341,1897
Joseph,M,2827,1897
Frank,M,2726,1897
Robert,M,2701,1897
Edward,M,2121,1897
Henry,M,1994,1897
Thomas,M,1980,1897
Walter,M,1895,1897
Harry,M,1879,1897
Arthur,M,1647,1897
Albert,M,1377,1897
Fred,M,1301,1897
Clarence,M,1201,1897
Willie,M,1151,1897
Roy,M,999,1897
Paul,M,923,1897
Harold,M,860,1897
Raymond,M,837,1897
Louis,M,831,1897
Earl,M,829,1897
Carl,M,828,1897
Mary,F,14406,1898
Anna,F,5773,1898
Helen,F,5230,1898
Margaret,F,4696,1898
Ruth,F,4249,1898
Florence,F,3790,1898
Elizabeth,F,3659,1898
Ethel,F,3531,1898
Marie,F,3435,1898
Lillian,F,3061,1898
Alice,F,2846,1898
Edna,F,2813,1898
Emma,F,2788,1898
Clara,F,2731,1898
Grace,F,2726,1898
Bessie,F,2647,1898
Bertha,F,2642,1898
Annie,F,2470,1898
Hazel,F,2439,1898
Rose,F,2436,1898
Minnie,F,2409,1898
Frances,F,2379,1898
Mabel,F,2331,1898
Gertrude,F,2302,1898
Martha,F,2184,1898
John,M,8159,1898
William,M,7400,1898
James,M,5321,1898
George,M,4853,1898
Charles,M,3557,1898
Joseph,M,3171,1898
Robert,M,2932,1898
Frank,M,2925,1898
Edward,M,2337,1898
Thomas,M,2161,1898
Henry,M,2145,1898
Harry,M,2129,1898
Walter,M,2002,1898
Arthur,M,1619,1898
Fred,M,1447,1898
Albert,M,1417,1898
Clarence,M,1326,1898
Willie,M,1134,1898
Dewey,M,1115,1898
Roy,M,1049,1898
Paul,M,991,1898
Harold,M,963,1898
Raymond,M,929,1898
Carl,M,919,1898
Earl,M,883,1898
Mary,F,13172,1899
Anna,F,5115,1899
Helen,F,5048,1899
Margaret,F,4249,1899
Ruth,F,3912,1899
Florence,F,3314,1899
Elizabeth,F,3287,1899
Marie,F,3156,1899
Ethel,F,2999,1899
Lillian,F,2703,1899
Edna,F,2534,1899
Alice,F,2523,1899
Emma,F,2445,1899
Clara,F,2441,1899
Grace,F,2353,1899
Bertha,F,2294,1899
Mildred,F,2291,1899
Annie,F,2289,1899
Bessie,F,2280,1899
Gladys,F,2228,1899
Rose,F,2197,1899
Mabel,F,2127,1899
Gertrude,F,2110,1899
Frances,F,2058,1899
Minnie,F,2036,1899
John,M,6990,1899
William,M,6086,1899
James,M,4597,1899
George,M,4018,1899
Charles,M,3147,1899
Joseph,M,2679,1899
Robert,M,2609,1899
Frank,M,2550,1899
Edward,M,1901,1899
Henry,M,1831,1899
Thomas,M,1811,1899
Walter,M,1750,1899
Harry,M,1732,1899
Arthur,M,1357,1899
Albert,M,1210,1899
Fred,M,1182,1899
Clarence,M,1139,1899
Willie,M,1088,1899
Harold,M,914,1899
Roy,M,912,1899
Paul,M,885,1899
Raymond,M,869,1899
Earl,M,821,1899
Joe,M,780,1899
Carl,M,774,1899
Mary,F,16705,1900
Helen,F,6342,1900
Anna,F,6114,1900
Margaret,F,5304,1900
Ruth,F,4765,1900
Elizabeth,F,4096,1900
Florence,F,3920,1900
Ethel,F,3896,1900
Marie,F,3856,1900
Lillian,F,3414,1900
Annie,F,3324,1900
Edna,F,3102,1900
Emma,F,3095,1900
Alice,F,3059,1900
Bessie,F,3044,1900
Bertha,F,3019,1900
Grace,F,2942,1900
Rose,F,2844,1900
Clara,F,2826,1900
Mildred,F,2800,1900
Gladys,F,2733,1900
Minnie,F,2673,1900
Gertrude,F,2580,1900
Pearl,F,2512,1900
Mabel,F,2509,1900
John,M,9828,1900
William,M,8579,1900
James,M,7245,1900
George,M,5403,1900
Charles,M,4098,1900
Robert,M,3821,1900
Joseph,M,3714,1900
Frank,M,3477,1900
Edward,M,2720,1900
Henry,M,2606,1900
Thomas,M,2556,1900
Walter,M,2298,1900
Harry,M,2272,1900
Willie,M,2113,1900
Arthur,M,1853,1900
Albert,M,1741,1900
Fred,M,1646,1900
Clarence,M,1483,1900
Paul,M,1288,1900
Harold,M,1245,1900
Roy,M,1215,1900
Joe,M,1179,1900
Raymond,M,1150,1900
Richard,M,1141,1900
Charlie,M,1124,1900
Mary,F,13136,1901
Helen,F,5247,1901
Anna,F,4923,1901
Margaret,F,4424,1901
Ruth,F,3974,1901
Elizabeth,F,3216,1901
Marie,F,3157,1901
Florence,F,3131,1901
Ethel,F,3067,1901
Lillian,F,2681,1901
Gladys,F,2676,1901
Alice,F,2562,1901
Edna,F,2488,1901
Mildred,F,2424,1901
Grace,F,2398,1901
Annie,F,2396,1901
Emma,F,2374,1901
Clara,F,2319,1901
Bertha,F,2257,1901
Rose,F,2212,1901
Bessie,F,2183,1901
Dorothy,F,2173,1901
Mabel,F,2097,1901
Hazel,F,2097,1901
Frances,F,2071,1901
John,M,6900,1901
William,M,5990,1901
James,M,4735,1901
George,M,3609,1901
Charles,M,3049,1901
Joseph,M,2766,1901
Robert,M,2543,1901
Frank,M,2402,1901
Edward,M,1917,1901
Henry,M,1870,1901
Thomas,M,1820,1901
Walter,M,1718,1901
Harry,M,1594,1901
Arthur,M,1329,1901
Albert,M,1317,1901
Willie,M,1294,1901
Clarence,M,1196,1901
Fred,M,1133,1901
Paul,M,924,1901
Roy,M,917,1901
Harold,M,915,1901
Raymond,M,888,1901
Earl,M,818,1901
Carl,M,817,1901
Louis,M,797,1901
Mary,F,14486,1902
Helen,F,5967,1902
Anna,F,5288,1902
Margaret,F,5011,1902
Ruth,F,4384,1902
Elizabeth,F,3694,1902
Florence,F,3509,1902
Marie,F,3424,1902
Ethel,F,3295,1902
Alice,F,3135,1902
Lillian,F,3063,1902
Gladys,F,2809,1902
Edna,F,2754,1902
Mildred,F,2750,1902
Dorothy,F,2707,1902
Annie,F,2664,1902
Grace,F,2642,1902
Emma,F,2514,1902
Bessie,F,2448,1902
Rose,F,2444,1902
Clara,F,2432,1902
Bertha,F,2372,1902
Frances,F,2326,1902
Mabel,F,2280,1902
Hazel,F,2238,1902
John,M,7907,1902
William,M,6617,1902
James,M,5592,1902
George,M,4223,1902
Charles,M,3361,1902
Robert,M,3180,1902
Joseph,M,3098,1902
Frank,M,2756,1902
Edward,M,2294,1902
Henry,M,2154,1902
Thomas,M,2134,1902
Walter,M,1858,1902
Harry,M,1750,1902
Willie,M,1565,1902
Arthur,M,1487,1902
Albert,M,1375,1902
Clarence,M,1292,1902
Fred,M,1286,1902
Harold,M,1077,1902
Paul,M,1067,1902
Raymond,M,1064,1902
Roy,M,1002,1902
Joe,M,955,1902
Carl,M,952,1902
Louis,M,912,1902
Mary,F,14275,1903
Helen,F,6129,1903
Anna,F,5098,1903
Margaret,F,5045,1903
Ruth,F,4517,1903
Elizabeth,F,3724,1903
Marie,F,3469,1903
Florence,F,3468,1903
